order_id,customer_id,customer_name,email,age,city,state,product_category,product_name,quantity,unit_price,discount_pct,order_date,payment_method,order_status,total_amount,rejection_reason
68368,3162,William Thompson,william.thompson3162@example.com,22,Los Angeles,CA,Sports,Yoga Mat,5,792.2,5,,Bank Transfer,Cancelled,3762.95,INVALID_ORDER_DATE
39721,2298,Amelia Lee,amelia.lee2298@example.com,22,New York,NY,Electronics,Monitor,1,929.24,0,,Credit Card,Cancelled,929.24,INVALID_ORDER_DATE
26553,2313,Sophia Anderson,sophia.anderson2313@example.com,21,Houston,TX,Clothing,Sneakers,3,1309.02,20,,Apple Pay,Completed,3141.65,INVALID_ORDER_DATE
4553,3847,Amelia Wilson,amelia.wilson3847@example.com,19,Boston,MA,Books,Analytics Guide,4,360.03,0,,PayPal,Cancelled,1440.12,INVALID_ORDER_DATE
59077,1558,Emma Perez,emma.perez1558@example.com,72,Atlanta,GA,Electronics,Headphones,2,1286.66,0,,Credit Card,Processing,2573.32,INVALID_ORDER_DATE
30183,1233,James Jackson,james.jackson1233@example.com,22,Houston,TX,Clothing,T-Shirt,1,1052.79,0,2025-05-13,Apple Pay,unknown,1052.79,INVALID_ORDER_STATUS
5219,15545,Olivia Johnson,olivia.johnson15545@example.com,31,Miami,FL,Home,Vacuum,5,340.6,0,,Debit Card,Shipped,1703.0,INVALID_ORDER_DATE
73879,15581,Isabella Lee,isabella.lee15581@example.com,61,Atlanta,GA,Home,Vacuum,2,1016.48,20,,PayPal,Returned,1626.37,INVALID_ORDER_DATE
39665,11156,Sarah Moore,sarah.moore11156@example.com,19,Miami,FL,Sports,Yoga Mat,2,196.45,10,,Apple Pay,Returned,353.61,INVALID_ORDER_DATE
55645,12207,Ava Martin,ava.martin12207@example.com,21,Philadelphia,PA,Electronics,Laptop,2,1248.16,10,,Debit Card,Returned,2246.69,INVALID_ORDER_DATE
63270,5216,Amelia Johnson,amelia.johnson5216@example.com,63,Philadelphia,PA,Home,Blender,3,306.91,0,,Credit Card,Returned,920.73,INVALID_ORDER_DATE
65268,11945,Robert Moore,robert.moore11945@example.com,26,Los Angeles,CA,Clothing,Jacket,3,1124.68,20,2024-12-21,Credit Card,unknown,2699.23,INVALID_ORDER_STATUS
15562,15273,William Brown,william.brown15273@example.com,23,Denver,CO,Clothing,Sneakers,1,1470.55,15,,Bank Transfer,Processing,1249.97,INVALID_ORDER_DATE
92737,17480,Robert Garcia,robert.garcia17480@example.com,78,Seattle,WA,Home,Desk Lamp,4,335.21,15,,Credit Card,Completed,1139.71,INVALID_ORDER_DATE
73041,17833,James Jackson,james.jackson17833@example.com,56,Austin,TX,Clothing,Sneakers,2,288.62,5,,Debit Card,Shipped,548.38,INVALID_ORDER_DATE
57771,3839,Thomas Johnson,thomas.johnson3839@example.com,33,Atlanta,GA,Clothing,Sneakers,3,427.2,15,2025-05-25,Credit Card,unknown,1089.36,INVALID_ORDER_STATUS
68676,14566,Joseph Brown,joseph.brown14566@example.com,52,Dallas,TX,Home,Desk Lamp,1,188.1,10,,Apple Pay,Processing,169.29,INVALID_ORDER_DATE
86036,16749,William Smith,william.smith16749@example.com,55,Los Angeles,CA,Electronics,Smartphone,1,1335.63,0,,Bank Transfer,Returned,1335.63,INVALID_ORDER_DATE
74250,13766,Evelyn Smith,evelyn.smith13766@example.com,71,Miami,FL,Sports,Yoga Mat,5,173.06,0,2024-10-08,Bank Transfer,unknown,865.3,INVALID_ORDER_STATUS
81606,15675,Harper Williams,harper.williams15675@example.com,53,Atlanta,GA,Sports,Dumbbells,5,553.47,20,,Apple Pay,Cancelled,2213.88,INVALID_ORDER_DATE
74415,7034,Sophia Taylor,sophia.taylor7034@example.com,73,Los Angeles,CA,Electronics,Headphones,1,1219.4,20,2024-06-18,Debit Card,unknown,975.52,INVALID_ORDER_STATUS
79782,4020,Mike Miller,mike.miller4020@example.com,79,San Diego,CA,Electronics,Smartphone,2,646.55,20,,Debit Card,Processing,1034.48,INVALID_ORDER_DATE
29656,9869,James Johnson,james.johnson9869@example.com,61,Chicago,IL,Sports,Running Shoes,5,1214.16,0,,Apple Pay,Shipped,6070.8,INVALID_ORDER_DATE
44865,14151,Robert Anderson,robert.anderson14151@example.com,72,Phoenix,AZ,Electronics,Monitor,1,684.62,0,,Credit Card,Completed,684.62,INVALID_ORDER_DATE
96773,11994,Mike Williams,mike.williams11994@example.com,67,San Diego,CA,Home,Vacuum,3,1015.26,5,2024-10-19,Bank Transfer,unknown,2893.49,INVALID_ORDER_STATUS
43994,6790,Harper Lee,harper.lee6790@example.com,64,San Antonio,TX,Clothing,T-Shirt,2,677.57,15,2024-06-30,PayPal,unknown,1151.87,INVALID_ORDER_STATUS
33822,4170,Evelyn Miller,evelyn.miller4170@example.com,66,Houston,TX,Electronics,Laptop,1,576.65,0,,Credit Card,Completed,576.65,INVALID_ORDER_DATE
75993,10886,James Johnson,james.johnson10886@example.com,54,Dallas,TX,Books,Data Engineering 101,1,1235.12,10,,Debit Card,Processing,1111.61,INVALID_ORDER_DATE
79953,8440,Emma Anderson,emma.anderson8440@example.com,60,Atlanta,GA,Clothing,Jeans,1,285.19,15,,Debit Card,Shipped,242.41,INVALID_ORDER_DATE
26615,4102,Sophia Rodriguez,sophia.rodriguez4102@example.com,46,Boston,MA,Clothing,Hoodie,1,697.96,0,,Apple Pay,Processing,697.96,INVALID_ORDER_DATE
38587,2224,Sophia Garcia,sophia.garcia2224@example.com,69,Boston,MA,Home,Air Purifier,2,739.1,5,,Bank Transfer,Completed,1404.29,INVALID_ORDER_DATE
39152,1139,John Miller,john.miller1139@example.com,34,Phoenix,AZ,Books,SQL Handbook,1,123.6,0,,Bank Transfer,Completed,123.6,INVALID_ORDER_DATE
6434,14201,Emma Rodriguez,emma.rodriguez14201@example.com,18,Seattle,WA,Sports,Water Bottle,4,763.02,0,,Apple Pay,Processing,3052.08,INVALID_ORDER_DATE
53540,8967,David Jackson,david.jackson8967@example.com,71,Denver,CO,Books,Analytics Guide,2,286.88,10,,PayPal,Shipped,516.38,INVALID_ORDER_DATE
88815,6664,Emma Perez,emma.perez6664@example.com,51,Denver,CO,Books,Analytics Guide,3,467.06,0,,PayPal,Shipped,1401.18,INVALID_ORDER_DATE
56511,9554,Robert Davis,robert.davis9554@example.com,43,Dallas,TX,Home,Vacuum,4,642.56,0,,Credit Card,Completed,2570.24,INVALID_ORDER_DATE
3752,9903,Harper Davis,harper.davis9903@example.com,30,Phoenix,AZ,Books,SQL Handbook,5,570.7,15,,Debit Card,Shipped,2425.48,INVALID_ORDER_DATE
91162,6137,David Anderson,david.anderson6137@example.com,21,Chicago,IL,Books,Analytics Guide,2,1484.89,0,,Debit Card,Completed,2969.78,INVALID_ORDER_DATE
5091,6164,Joseph Martinez,joseph.martinez6164@example.com,31,Dallas,TX,Home,Vacuum,4,1145.79,0,,Debit Card,Completed,4583.16,INVALID_ORDER_DATE
92516,8242,Joseph Jackson,joseph.jackson8242@example.com,40,Los Angeles,CA,Electronics,Keyboard,5,1142.08,15,,Apple Pay,Completed,4853.84,INVALID_ORDER_DATE
49978,6086,Mike Anderson,mike.anderson6086@example.com,57,Miami,FL,Sports,Running Shoes,2,836.91,0,,PayPal,Completed,1673.82,INVALID_ORDER_DATE
95805,14462,Emma Smith,emma.smith14462@example.com,18,Seattle,WA,Home,Coffee Maker,2,940.03,0,,Apple Pay,Completed,1880.06,INVALID_ORDER_DATE
17710,2927,Harper Moore,harper.moore2927@example.com,33,Phoenix,AZ,Sports,Water Bottle,2,1430.37,0,2024-10-09,Credit Card,unknown,2860.74,INVALID_ORDER_STATUS
2227,2966,Harper Johnson,harper.johnson2966@example.com,31,Dallas,TX,Clothing,Hoodie,1,434.48,15,,Credit Card,Completed,369.31,INVALID_ORDER_DATE
4766,16677,Amelia Moore,amelia.moore16677@example.com,37,San Diego,CA,Books,Data Engineering 101,5,673.09,15,2024-03-20,Credit Card,unknown,2860.63,INVALID_ORDER_STATUS
65954,9131,Thomas Garcia,thomas.garcia9131@example.com,71,Los Angeles,CA,Books,Python Basics,2,571.87,5,,Bank Transfer,Completed,1086.55,INVALID_ORDER_DATE
74360,8356,Sophia Thompson,sophia.thompson8356@example.com,35,New York,NY,Clothing,T-Shirt,4,1333.68,0,2025-06-04,Debit Card,unknown,5334.72,INVALID_ORDER_STATUS
42686,11068,Sophia Perez,sophia.perez11068@example.com,64,Austin,TX,Books,Python Basics,1,1297.15,0,,Bank Transfer,Completed,1297.15,INVALID_ORDER_DATE
88148,3968,Ava Davis,ava.davis3968@example.com,56,Seattle,WA,Electronics,Keyboard,3,1133.39,20,,Apple Pay,Processing,2720.14,INVALID_ORDER_DATE
9702,8106,Joseph Martinez,joseph.martinez8106@example.com,43,Atlanta,GA,Clothing,T-Shirt,4,1135.86,5,,Apple Pay,Completed,4316.27,INVALID_ORDER_DATE
6127,15452,Joseph Smith,joseph.smith15452@example.com,56,Dallas,TX,Clothing,Jacket,2,1301.51,0,,Credit Card,Shipped,2603.02,INVALID_ORDER_DATE
17040,11950,Olivia Rodriguez,olivia.rodriguez11950@example.com,45,Philadelphia,PA,Books,Analytics Guide,2,885.71,15,,PayPal,Processing,1505.71,INVALID_ORDER_DATE
29233,1673,Robert Jones,robert.jones1673@example.com,57,Los Angeles,CA,Electronics,Smartphone,5,280.54,20,,Debit Card,Completed,1122.16,INVALID_ORDER_DATE
56208,9102,Thomas Moore,thomas.moore9102@example.com,79,Boston,MA,Sports,Yoga Mat,5,410.97,0,,PayPal,Shipped,2054.85,INVALID_ORDER_DATE
82780,16305,Harper Jones,harper.jones16305@example.com,77,Phoenix,AZ,Home,Air Purifier,5,771.47,5,,Bank Transfer,Processing,3664.48,INVALID_ORDER_DATE
72871,7127,Evelyn Davis,evelyn.davis7127@example.com,23,Seattle,WA,Home,Vacuum,1,135.97,10,,PayPal,Completed,122.37,INVALID_ORDER_DATE
44854,4594,Charles Garcia,charles.garcia4594@example.com,24,Atlanta,GA,Home,Air Purifier,1,1017.35,10,,Apple Pay,Completed,915.62,INVALID_ORDER_DATE
46810,13014,James Miller,james.miller13014@example.com,18,Philadelphia,PA,Home,Desk Lamp,1,1371.27,5,2025-07-10,Credit Card,unknown,1302.71,INVALID_ORDER_STATUS
18581,5614,David Anderson,david.anderson5614@example.com,75,Miami,FL,Sports,Tennis Racket,4,1383.08,10,,Credit Card,Completed,4979.09,INVALID_ORDER_DATE
44560,16199,Olivia Thompson,olivia.thompson16199@example.com,63,Phoenix,AZ,Electronics,Monitor,2,1202.69,0,2024-10-03,Bank Transfer,unknown,2405.38,INVALID_ORDER_STATUS
69106,7969,Harper Davis,harper.davis7969@example.com,32,Phoenix,AZ,Books,Analytics Guide,3,1166.69,0,2025-08-24,Credit Card,unknown,3500.07,INVALID_ORDER_STATUS
67059,17982,Harper Martin,harper.martin17982@example.com,71,Phoenix,AZ,Books,Python Basics,2,1143.84,0,2024-06-24,Apple Pay,unknown,2287.68,INVALID_ORDER_STATUS
4105,8781,William Johnson,william.johnson8781@example.com,26,San Diego,CA,Home,Coffee Maker,3,639.22,20,2026-01-11,Debit Card,unknown,1534.13,INVALID_ORDER_STATUS
6884,11792,Ava Rodriguez,ava.rodriguez11792@example.com,68,Austin,TX,Books,Data Engineering 101,2,404.26,0,,Apple Pay,Shipped,808.52,INVALID_ORDER_DATE
51837,12959,William Jones,william.jones12959@example.com,74,San Diego,CA,Electronics,Monitor,5,579.59,20,,PayPal,Shipped,2318.36,INVALID_ORDER_DATE
52186,9546,Amelia Williams,amelia.williams9546@example.com,32,Denver,CO,Electronics,Laptop,4,587.84,0,,Apple Pay,Cancelled,2351.36,INVALID_ORDER_DATE
38004,17011,Isabella Williams,isabella.williams17011@example.com,70,Philadelphia,PA,Clothing,Sneakers,5,100.88,0,2025-01-27,Apple Pay,unknown,504.4,INVALID_ORDER_STATUS
7960,6383,Sophia Taylor,sophia.taylor6383@example.com,67,Denver,CO,Home,Desk Lamp,2,662.48,5,,Credit Card,Shipped,1258.71,INVALID_ORDER_DATE
76453,8763,Ava Jones,ava.jones8763@example.com,57,Austin,TX,Clothing,Jeans,5,680.19,0,2024-05-06,Credit Card,unknown,3400.95,INVALID_ORDER_STATUS
52785,10075,Olivia Jones,olivia.jones10075@example.com,79,Phoenix,AZ,Home,Desk Lamp,1,1275.77,10,,PayPal,Cancelled,1148.19,INVALID_ORDER_DATE
29312,4882,Charles Anderson,charles.anderson4882@example.com,38,Los Angeles,CA,Home,Vacuum,1,75.49,0,2025-04-06,Debit Card,unknown,75.49,INVALID_ORDER_STATUS
10043,17128,Evelyn Brown,evelyn.brown17128@example.com,58,Los Angeles,CA,Sports,Dumbbells,3,1013.26,0,,PayPal,Completed,3039.78,INVALID_ORDER_DATE
89812,11405,Amelia Anderson,amelia.anderson11405@example.com,22,San Diego,CA,Sports,Dumbbells,4,221.58,0,2026-05-27,Debit Card,unknown,886.32,INVALID_ORDER_STATUS
94783,8514,James Martinez,james.martinez8514@example.com,65,Phoenix,AZ,Electronics,Laptop,1,919.94,15,,Bank Transfer,Completed,781.95,INVALID_ORDER_DATE
97589,13596,Evelyn Brown,evelyn.brown13596@example.com,26,Boston,MA,Home,Blender,4,1419.95,5,,Bank Transfer,Shipped,5395.81,INVALID_ORDER_DATE
41298,9135,Joseph Johnson,joseph.johnson9135@example.com,74,Miami,FL,Books,Data Engineering 101,1,1313.6,0,2026-03-06,Credit Card,unknown,1313.6,INVALID_ORDER_STATUS
52868,1214,James Davis,james.davis1214@example.com,55,Austin,TX,Clothing,Hoodie,5,1311.5,20,,Debit Card,Cancelled,5246.0,INVALID_ORDER_DATE
26796,7024,Thomas Smith,thomas.smith7024@example.com,20,Houston,TX,Home,Blender,2,900.61,0,,Debit Card,Completed,1801.22,INVALID_ORDER_DATE
55409,16789,Daniel Wilson,daniel.wilson16789@example.com,41,Philadelphia,PA,Clothing,Jacket,3,58.46,20,,Bank Transfer,Completed,140.3,INVALID_ORDER_DATE
72589,15217,Sarah Martin,sarah.martin15217@example.com,64,New York,NY,Electronics,Monitor,4,1299.05,10,,Credit Card,Completed,4676.58,INVALID_ORDER_DATE
53132,9379,Joseph Anderson,joseph.anderson9379@example.com,33,Phoenix,AZ,Books,Cloud Fundamentals,1,625.99,0,,Debit Card,Processing,625.99,INVALID_ORDER_DATE
82647,16705,David Garcia,david.garcia16705@example.com,27,Dallas,TX,Books,SQL Handbook,1,544.85,0,,Apple Pay,Cancelled,544.85,INVALID_ORDER_DATE
22830,3638,Harper Rodriguez,harper.rodriguez3638@example.com,78,Denver,CO,Home,Air Purifier,5,527.0,0,,Apple Pay,Completed,2635.0,INVALID_ORDER_DATE
15843,10453,Sarah Jackson,sarah.jackson10453@example.com,41,Austin,TX,Home,Desk Lamp,1,502.14,0,,Bank Transfer,Completed,502.14,INVALID_ORDER_DATE
36091,1421,Evelyn Garcia,evelyn.garcia1421@example.com,30,Denver,CO,Books,Cloud Fundamentals,4,389.8,0,,PayPal,Completed,1559.2,INVALID_ORDER_DATE
18216,17424,Emma Miller,emma.miller17424@example.com,19,San Antonio,TX,Books,SQL Handbook,3,65.09,0,,PayPal,Cancelled,195.27,INVALID_ORDER_DATE
86694,6361,Robert Rodriguez,robert.rodriguez6361@example.com,25,Philadelphia,PA,Sports,Tennis Racket,3,1237.92,0,,Debit Card,Returned,3713.76,INVALID_ORDER_DATE
71666,3306,John Davis,john.davis3306@example.com,51,Chicago,IL,Books,Cloud Fundamentals,2,517.93,0,,Debit Card,Shipped,1035.86,INVALID_ORDER_DATE
29408,9298,Daniel Taylor,daniel.taylor9298@example.com,32,Seattle,WA,Sports,Running Shoes,1,1410.4,0,,Debit Card,Processing,1410.4,INVALID_ORDER_DATE
33910,5436,James Anderson,james.anderson5436@example.com,50,Miami,FL,Home,Blender,1,284.76,15,2024-10-29,Apple Pay,unknown,242.05,INVALID_ORDER_STATUS
77632,9889,Harper Perez,harper.perez9889@example.com,57,Houston,TX,Sports,Water Bottle,5,94.91,5,2025-04-28,PayPal,unknown,450.82,INVALID_ORDER_STATUS
94426,15410,Harper Rodriguez,harper.rodriguez15410@example.com,75,Austin,TX,Electronics,Laptop,4,496.52,10,,Debit Card,Cancelled,1787.47,INVALID_ORDER_DATE
29696,4870,Olivia Williams,olivia.williams4870@example.com,31,Denver,CO,Sports,Running Shoes,5,215.89,15,,PayPal,Returned,917.53,INVALID_ORDER_DATE
42551,17921,Isabella Brown,isabella.brown17921@example.com,24,Chicago,IL,Clothing,Sneakers,4,901.82,0,,Credit Card,Completed,3607.28,INVALID_ORDER_DATE
46589,12579,Robert Lee,robert.lee12579@example.com,57,Denver,CO,Clothing,Hoodie,1,387.0,10,,Apple Pay,Returned,348.3,INVALID_ORDER_DATE
18398,4474,Mia Thompson,mia.thompson4474@example.com,46,Philadelphia,PA,Clothing,Sneakers,2,108.89,0,,Bank Transfer,Cancelled,217.78,INVALID_ORDER_DATE
18512,16546,Daniel Miller,daniel.miller16546@example.com,47,Dallas,TX,Clothing,Hoodie,3,939.27,20,,Credit Card,Shipped,2254.25,INVALID_ORDER_DATE
13385,5565,Daniel Garcia,daniel.garcia5565@example.com,20,Atlanta,GA,Home,Blender,5,452.42,5,,PayPal,Completed,2149.0,INVALID_ORDER_DATE
88966,9921,Robert Brown,robert.brown9921@example.com,48,San Diego,CA,Sports,Dumbbells,4,1138.64,10,,Bank Transfer,Cancelled,4099.1,INVALID_ORDER_DATE
78357,2289,Amelia Thomas,amelia.thomas2289@example.com,77,Los Angeles,CA,Sports,Running Shoes,5,1208.54,20,,Debit Card,Processing,4834.16,INVALID_ORDER_DATE
34918,17647,William Martinez,william.martinez17647@example.com,44,Phoenix,AZ,Clothing,T-Shirt,1,218.54,20,2025-09-24,Apple Pay,unknown,174.83,INVALID_ORDER_STATUS
43723,14691,Mike Taylor,mike.taylor14691@example.com,66,Dallas,TX,Books,Cloud Fundamentals,4,1332.05,20,,Bank Transfer,Returned,4262.56,INVALID_ORDER_DATE
45582,1081,Mia Brown,mia.brown1081@example.com,77,Philadelphia,PA,Sports,Tennis Racket,5,234.41,0,,Apple Pay,Shipped,1172.05,INVALID_ORDER_DATE
60192,4961,Charles Thompson,charles.thompson4961@example.com,60,Dallas,TX,Books,Analytics Guide,1,1071.03,0,,PayPal,Shipped,1071.03,INVALID_ORDER_DATE
67383,7921,James Rodriguez,james.rodriguez7921@example.com,32,Chicago,IL,Books,Python Basics,3,1279.96,0,,Credit Card,Completed,3839.88,INVALID_ORDER_DATE
62075,9849,David Taylor,david.taylor9849@example.com,32,Denver,CO,Clothing,Hoodie,1,108.16,20,,Credit Card,Completed,86.53,INVALID_ORDER_DATE
70952,17461,Mike Jackson,mike.jackson17461@example.com,70,San Antonio,TX,Clothing,Hoodie,4,406.56,10,,Credit Card,Completed,1463.62,INVALID_ORDER_DATE
13855,2172,Daniel Anderson,daniel.anderson2172@example.com,36,Chicago,IL,Books,Cloud Fundamentals,4,1258.8,10,,Bank Transfer,Completed,4531.68,INVALID_ORDER_DATE
25879,6461,David Garcia,david.garcia6461@example.com,36,Philadelphia,PA,Clothing,Jeans,1,253.52,5,,Debit Card,Completed,240.84,INVALID_ORDER_DATE
69267,13614,Sophia Rodriguez,sophia.rodriguez13614@example.com,27,Dallas,TX,Books,Cloud Fundamentals,2,1080.84,0,,Bank Transfer,Cancelled,2161.68,INVALID_ORDER_DATE
64907,5442,Daniel Wilson,daniel.wilson5442@example.com,18,Boston,MA,Clothing,T-Shirt,5,321.07,0,,Credit Card,Completed,1605.35,INVALID_ORDER_DATE
90364,5543,Isabella Lee,isabella.lee5543@example.com,72,Austin,TX,Sports,Yoga Mat,3,34.2,15,2024-06-24,Debit Card,unknown,87.21,INVALID_ORDER_STATUS
49443,7640,Isabella Jones,isabella.jones7640@example.com,41,Chicago,IL,Electronics,Smartphone,2,764.5,10,,Debit Card,Cancelled,1376.1,INVALID_ORDER_DATE
60934,9086,Sarah Williams,sarah.williams9086@example.com,74,Philadelphia,PA,Books,Cloud Fundamentals,2,1063.45,10,,Debit Card,Completed,1914.21,INVALID_ORDER_DATE
64473,1262,Daniel Garcia,daniel.garcia1262@example.com,76,Dallas,TX,Clothing,T-Shirt,3,1239.77,10,,PayPal,Completed,3347.38,INVALID_ORDER_DATE
39873,3614,James Williams,james.williams3614@example.com,57,San Antonio,TX,Electronics,Monitor,3,664.93,0,,PayPal,Cancelled,1994.79,INVALID_ORDER_DATE
53512,12142,Sarah Anderson,sarah.anderson12142@example.com,31,Dallas,TX,Sports,Dumbbells,1,1285.38,0,,Apple Pay,Cancelled,1285.38,INVALID_ORDER_DATE
68914,14877,Sarah Davis,sarah.davis14877@example.com,48,Denver,CO,Sports,Yoga Mat,2,47.39,5,2025-07-14,Apple Pay,unknown,90.04,INVALID_ORDER_STATUS
1827,12809,James Thomas,james.thomas12809@example.com,79,Dallas,TX,Clothing,T-Shirt,1,513.73,5,,PayPal,Completed,488.04,INVALID_ORDER_DATE
95302,3748,Ava Martin,ava.martin3748@example.com,68,Chicago,IL,Books,Python Basics,5,654.03,0,,PayPal,Completed,3270.15,INVALID_ORDER_DATE
14096,9767,Harper Thomas,harper.thomas9767@example.com,44,Dallas,TX,Electronics,Monitor,4,288.54,5,,Apple Pay,Completed,1096.45,INVALID_ORDER_DATE
34560,9609,Sarah Miller,sarah.miller9609@example.com,53,Atlanta,GA,Home,Coffee Maker,1,1011.13,10,,PayPal,Cancelled,910.02,INVALID_ORDER_DATE
81809,13355,Robert Garcia,robert.garcia13355@example.com,78,Atlanta,GA,Home,Air Purifier,2,9.48,0,,Bank Transfer,Cancelled,18.96,INVALID_ORDER_DATE
88455,2532,Amelia Moore,amelia.moore2532@example.com,61,Chicago,IL,Electronics,Monitor,2,202.48,0,,Credit Card,Completed,404.96,INVALID_ORDER_DATE
475,3127,Ava Jackson,ava.jackson3127@example.com,26,Los Angeles,CA,Sports,Tennis Racket,5,625.33,0,,Debit Card,Processing,3126.65,INVALID_ORDER_DATE
24222,14026,Amelia Rodriguez,amelia.rodriguez14026@example.com,56,Boston,MA,Home,Coffee Maker,1,1063.13,10,,Apple Pay,Completed,956.82,INVALID_ORDER_DATE
39096,11983,Joseph Martinez,joseph.martinez11983@example.com,57,Philadelphia,PA,Home,Vacuum,3,424.19,10,2024-06-03,Debit Card,unknown,1145.31,INVALID_ORDER_STATUS
63097,2039,Joseph Martinez,joseph.martinez2039@example.com,40,Atlanta,GA,Sports,Tennis Racket,2,533.0,0,,Apple Pay,Cancelled,1066.0,INVALID_ORDER_DATE
42289,14704,Daniel Wilson,daniel.wilson14704@example.com,51,Denver,CO,Clothing,T-Shirt,3,792.42,0,,Debit Card,Processing,2377.26,INVALID_ORDER_DATE
69664,8185,James Martin,james.martin8185@example.com,71,Chicago,IL,Sports,Water Bottle,5,1416.28,0,,Bank Transfer,Completed,7081.4,INVALID_ORDER_DATE
71514,8511,Emma Jones,emma.jones8511@example.com,70,Denver,CO,Books,Python Basics,4,871.27,0,,Debit Card,Completed,3485.08,INVALID_ORDER_DATE
27985,11205,Sophia Thomas,sophia.thomas11205@example.com,35,Dallas,TX,Home,Desk Lamp,2,254.48,20,,Apple Pay,Returned,407.17,INVALID_ORDER_DATE
95190,15898,Daniel Williams,daniel.williams15898@example.com,43,Chicago,IL,Clothing,Hoodie,1,677.08,20,,Apple Pay,Completed,541.66,INVALID_ORDER_DATE
74604,9803,Isabella Rodriguez,isabella.rodriguez9803@example.com,64,Houston,TX,Books,Analytics Guide,1,1007.59,10,,Apple Pay,Completed,906.83,INVALID_ORDER_DATE
85825,5434,Mike Lee,mike.lee5434@example.com,38,San Antonio,TX,Electronics,Monitor,2,1156.64,15,2025-05-02,Debit Card,unknown,1966.29,INVALID_ORDER_STATUS
13771,10415,Ava Davis,ava.davis10415@example.com,36,Houston,TX,Clothing,Jeans,4,1105.14,0,,Apple Pay,Cancelled,4420.56,INVALID_ORDER_DATE
75944,1920,Evelyn Brown,evelyn.brown1920@example.com,77,Chicago,IL,Electronics,Keyboard,1,706.15,0,,Bank Transfer,Processing,706.15,INVALID_ORDER_DATE
30032,16083,Daniel Thompson,daniel.thompson16083@example.com,36,San Diego,CA,Clothing,Sneakers,4,980.3,15,,Debit Card,Shipped,3333.02,INVALID_ORDER_DATE
79316,9683,William Martin,william.martin9683@example.com,35,Miami,FL,Home,Air Purifier,3,1446.93,0,2026-05-31,PayPal,unknown,4340.79,INVALID_ORDER_STATUS
50461,5160,Sophia Thompson,sophia.thompson5160@example.com,79,Los Angeles,CA,Books,Python Basics,3,336.8,0,2025-12-08,Bank Transfer,unknown,1010.4,INVALID_ORDER_STATUS
92678,5569,William Martin,william.martin5569@example.com,32,Los Angeles,CA,Sports,Water Bottle,3,122.63,15,,Apple Pay,Completed,312.71,INVALID_ORDER_DATE
49964,7108,Robert Jackson,robert.jackson7108@example.com,76,Dallas,TX,Sports,Tennis Racket,1,1364.99,0,,Credit Card,Returned,1364.99,INVALID_ORDER_DATE
24089,8527,Amelia Rodriguez,amelia.rodriguez8527@example.com,70,Chicago,IL,Sports,Yoga Mat,5,714.22,10,,Credit Card,Cancelled,3213.99,INVALID_ORDER_DATE
12662,15383,Daniel Anderson,daniel.anderson15383@example.com,57,Houston,TX,Electronics,Monitor,3,1222.61,0,2024-10-13,Apple Pay,unknown,3667.83,INVALID_ORDER_STATUS
18709,13768,Ava Thomas,ava.thomas13768@example.com,30,Atlanta,GA,Books,Data Engineering 101,4,920.84,15,,Bank Transfer,Completed,3130.86,INVALID_ORDER_DATE
47821,16210,Robert Jackson,robert.jackson16210@example.com,27,Denver,CO,Electronics,Smartphone,1,1367.83,0,2025-12-01,PayPal,unknown,1367.83,INVALID_ORDER_STATUS
1165,7573,Sophia Anderson,sophia.anderson7573@example.com,59,Seattle,WA,Electronics,Smartphone,4,1129.71,10,,Credit Card,Processing,4066.96,INVALID_ORDER_DATE
9592,9700,Thomas Davis,thomas.davis9700@example.com,24,Philadelphia,PA,Books,Analytics Guide,1,1238.32,0,,Debit Card,Shipped,1238.32,INVALID_ORDER_DATE
21604,2725,David Thompson,david.thompson2725@example.com,47,Denver,CO,Sports,Water Bottle,2,15.44,20,,Debit Card,Completed,24.7,INVALID_ORDER_DATE
3815,15150,William Brown,william.brown15150@example.com,43,Austin,TX,Electronics,Headphones,4,1272.27,5,,PayPal,Processing,4834.63,INVALID_ORDER_DATE
40179,13032,Joseph Taylor,joseph.taylor13032@example.com,79,San Antonio,TX,Clothing,Jeans,3,612.95,0,,Debit Card,Completed,1838.85,INVALID_ORDER_DATE
32187,10525,Evelyn Thomas,evelyn.thomas10525@example.com,79,Dallas,TX,Sports,Water Bottle,3,1236.9,0,2025-05-03,Bank Transfer,unknown,3710.7,INVALID_ORDER_STATUS
84339,16265,Mia Smith,mia.smith16265@example.com,59,Miami,FL,Home,Coffee Maker,4,1070.12,15,2026-04-03,Credit Card,unknown,3638.41,INVALID_ORDER_STATUS
59929,11580,Mia Smith,mia.smith11580@example.com,36,Los Angeles,CA,Clothing,Jeans,1,1049.98,10,,Credit Card,Returned,944.98,INVALID_ORDER_DATE
97645,6146,James Miller,james.miller6146@example.com,69,Los Angeles,CA,Sports,Dumbbells,1,495.98,0,,Apple Pay,Completed,495.98,INVALID_ORDER_DATE
23761,16651,Sarah Martin,sarah.martin16651@example.com,68,Los Angeles,CA,Sports,Water Bottle,4,1107.0,10,,Bank Transfer,Completed,3985.2,INVALID_ORDER_DATE
32757,14402,Daniel Moore,daniel.moore14402@example.com,46,Chicago,IL,Electronics,Laptop,2,546.28,10,,Apple Pay,Processing,983.3,INVALID_ORDER_DATE
