order_id,customer_id,customer_name,email,age,city,state,product_category,product_name,quantity,unit_price,discount_pct,order_date,payment_method,order_status,total_amount
16722,2002,William Martinez,william.martinez2002@example.com,39,Miami,FL,Electronics,Smartphone,3,1195.1,0,2025-12-22,Bank Transfer,Returned,3585.3
39746,12450,Joseph Anderson,joseph.anderson12450@example.com,52,San Diego,CA,Clothing,Hoodie,4,854.11,5,2024-08-21,Credit Card,Completed,3245.62
39459,14373,Joseph Thomas,joseph.thomas14373@example.com,31,Chicago,IL,Clothing,Sneakers,2,405.39,15,2025-08-20,Debit Card,Cancelled,689.16
32974,17224,Mia Wilson,mia.wilson17224@example.com,66,San Diego,CA,Sports,Dumbbells,3,1320.42,20,2025-01-06,PayPal,Cancelled,3169.01
95395,11311,William Brown,william.brown11311@example.com,43,Chicago,IL,Electronics,Monitor,3,743.76,0,2026-04-23,Credit Card,Processing,2231.28
84583,15336,James Thompson,james.thompson15336@example.com,41,Boston,MA,Sports,Dumbbells,3,1375.51,5,2026-05-20,PayPal,Returned,3920.2
37682,6803,Charles Johnson,charles.johnson6803@example.com,78,Seattle,WA,Home,Blender,5,1150.76,15,2025-07-22,Credit Card,Completed,4890.73
85758,14901,Ava Martin,ava.martin14901@example.com,45,Dallas,TX,Home,Air Purifier,1,253.86,10,2025-02-01,PayPal,Processing,228.47
48932,12152,Sarah Martinez,sarah.martinez12152@example.com,60,Seattle,WA,Books,Analytics Guide,2,355.43,0,2024-03-04,PayPal,Cancelled,710.86
75290,10755,Ava Perez,ava.perez10755@example.com,41,Dallas,TX,Clothing,Jacket,3,405.76,0,2024-10-04,Debit Card,Processing,1217.28
16978,7310,James Rodriguez,james.rodriguez7310@example.com,23,Boston,MA,Home,Vacuum,2,1323.92,20,2025-12-20,PayPal,Completed,2118.27
79525,4509,Daniel Lee,daniel.lee4509@example.com,61,Chicago,IL,Sports,Yoga Mat,1,483.06,0,2026-04-21,Apple Pay,Processing,483.06
84139,9910,William Wilson,william.wilson9910@example.com,47,Houston,TX,Electronics,Laptop,2,1132.56,0,2024-01-19,Credit Card,Completed,2265.12
11067,8103,Sarah Davis,sarah.davis8103@example.com,46,Seattle,WA,Home,Vacuum,1,809.9,0,2024-09-07,Debit Card,Completed,809.9
6872,10970,Robert Moore,robert.moore10970@example.com,33,Phoenix,AZ,Clothing,Jacket,3,184.19,20,2024-05-18,Debit Card,Shipped,442.06
84953,4031,Joseph Rodriguez,joseph.rodriguez4031@example.com,75,New York,NY,Sports,Yoga Mat,3,1026.38,0,2025-04-27,PayPal,Processing,3079.14
9772,14142,Charles Jackson,charles.jackson14142@example.com,37,Phoenix,AZ,Books,Data Engineering 101,3,657.09,0,2024-05-16,Credit Card,Completed,1971.27
27836,8140,Daniel Anderson,daniel.anderson8140@example.com,25,Seattle,WA,Electronics,Smartphone,3,904.47,5,2025-02-24,PayPal,Shipped,2577.74
95036,10877,Evelyn Wilson,evelyn.wilson10877@example.com,28,Phoenix,AZ,Electronics,Smartphone,5,1045.24,0,2025-07-27,Bank Transfer,Processing,5226.2
54951,5046,Amelia Taylor,amelia.taylor5046@example.com,66,Miami,FL,Books,Data Engineering 101,3,252.46,0,2024-06-16,Apple Pay,Shipped,757.38
14275,2370,Ava Miller,ava.miller2370@example.com,22,New York,NY,Sports,Dumbbells,4,843.7,5,2025-12-08,Credit Card,Shipped,3206.06
97153,5466,Mia Wilson,,56,Philadelphia,PA,Home,Blender,4,1376.03,0,2024-12-12,PayPal,Completed,5504.12
73378,9428,James Jones,james.jones9428@example.com,68,Miami,FL,Books,SQL Handbook,2,1478.93,0,2025-04-14,PayPal,Completed,2957.86
13249,16699,Thomas Miller,thomas.miller16699@example.com,42,Austin,TX,Electronics,Keyboard,3,476.0,5,2024-02-20,Bank Transfer,Completed,1356.6
25085,5510,Harper Perez,harper.perez5510@example.com,26,Phoenix,AZ,Electronics,Headphones,5,52.96,10,2025-10-16,Debit Card,Completed,238.32
54065,12277,Evelyn Perez,evelyn.perez12277@example.com,70,Phoenix,AZ,Electronics,Headphones,2,561.36,0,2025-01-08,Bank Transfer,Completed,1122.72
2225,5360,John Lee,john.lee5360@example.com,41,Atlanta,GA,Books,SQL Handbook,5,1075.07,0,2024-04-26,Debit Card,Completed,5375.35
89322,2155,John Moore,,20,San Diego,CA,Books,Python Basics,1,528.77,20,2025-02-16,Bank Transfer,Shipped,423.02
62577,15480,Thomas Davis,thomas.davis15480@example.com,51,Atlanta,GA,Clothing,Sneakers,2,1441.63,5,2024-06-05,Bank Transfer,Shipped,2739.1
31849,6251,Sarah Martinez,sarah.martinez6251@example.com,29,Dallas,TX,Electronics,Headphones,3,703.83,0,2024-01-13,Bank Transfer,Processing,2111.49
51605,15237,Daniel Garcia,daniel.garcia15237@example.com,45,Austin,TX,Home,Coffee Maker,2,798.46,20,2024-05-29,Debit Card,Completed,1277.54
27667,1158,Thomas Brown,thomas.brown1158@example.com,56,Phoenix,AZ,Home,Vacuum,5,1473.61,5,2025-03-09,Bank Transfer,Completed,6999.65
94243,1421,Olivia Miller,olivia.miller1421@example.com,40,Miami,FL,Home,Coffee Maker,1,563.23,15,2025-06-26,Credit Card,Completed,478.75
48087,10939,Joseph Jackson,joseph.jackson10939@example.com,35,Philadelphia,PA,Clothing,Jeans,3,816.37,20,2025-05-03,Credit Card,Returned,1959.29
23660,9150,Isabella Taylor,isabella.taylor9150@example.com,36,San Antonio,TX,Books,Data Engineering 101,1,1095.97,15,2026-02-24,Debit Card,Cancelled,931.57
68919,14262,Isabella Martin,isabella.martin14262@example.com,39,Miami,FL,Electronics,Monitor,1,1258.67,10,2026-05-21,Bank Transfer,Completed,1132.8
77237,6332,Evelyn Jones,evelyn.jones6332@example.com,29,New York,NY,Electronics,Laptop,1,210.62,0,2026-05-18,Apple Pay,Completed,210.62
87204,10309,Mike Rodriguez,mike.rodriguez10309@example.com,74,Boston,MA,Books,SQL Handbook,5,1406.07,0,2025-07-31,Apple Pay,Cancelled,7030.35
72964,8130,William Lee,william.lee8130@example.com,52,Chicago,IL,Home,Vacuum,1,1438.17,0,2026-02-28,Debit Card,Returned,1438.17
17734,14172,John Davis,john.davis14172@example.com,34,San Diego,CA,Home,Desk Lamp,3,1292.99,0,2025-04-21,Credit Card,Cancelled,3878.97
53534,9145,Mia Perez,mia.perez9145@example.com,33,Phoenix,AZ,Books,Analytics Guide,5,536.33,0,2025-03-01,Apple Pay,Completed,2681.65
4162,14060,Mike Perez,mike.perez14060@example.com,19,San Diego,CA,Books,SQL Handbook,3,404.66,10,2024-02-19,PayPal,Completed,1092.58
55624,6775,Robert Johnson,robert.johnson6775@example.com,57,Austin,TX,Electronics,Keyboard,4,627.26,20,2025-10-04,Apple Pay,Completed,2007.23
85235,12583,Robert Anderson,robert.anderson12583@example.com,51,Atlanta,GA,Home,Air Purifier,2,545.99,0,2024-06-02,PayPal,Completed,1091.98
79610,1658,Daniel Taylor,daniel.taylor1658@example.com,35,San Antonio,TX,Books,Cloud Fundamentals,3,1207.31,0,2024-02-02,Debit Card,Completed,3621.93
15085,9647,Sophia Anderson,sophia.anderson9647@example.com,35,Austin,TX,Books,Python Basics,2,930.85,0,2024-04-05,Apple Pay,Cancelled,1861.7
3492,3481,Mia Jackson,mia.jackson3481@example.com,48,Los Angeles,CA,Home,Air Purifier,1,793.24,0,2025-12-18,PayPal,Completed,793.24
77407,6519,John Moore,john.moore6519@example.com,37,San Diego,CA,Home,Coffee Maker,5,242.07,20,2024-03-17,PayPal,Returned,968.28
70917,9167,Ava Anderson,ava.anderson9167@example.com,69,Phoenix,AZ,Clothing,Jeans,3,1200.76,20,2026-01-02,Apple Pay,Completed,2881.82
61621,1154,Amelia Martin,amelia.martin1154@example.com,76,Boston,MA,Clothing,Jeans,2,527.14,20,2024-07-15,Credit Card,Completed,843.42
66243,14577,Amelia Martin,amelia.martin14577@example.com,29,Atlanta,GA,Electronics,Smartphone,2,257.71,5,2026-05-25,Apple Pay,Returned,489.65
60921,5873,Amelia Lee,amelia.lee5873@example.com,30,Seattle,WA,Sports,Running Shoes,1,322.59,0,2025-07-23,Bank Transfer,Completed,322.59
38383,12702,Harper Thompson,harper.thompson12702@example.com,42,Los Angeles,CA,Sports,Dumbbells,1,1070.17,0,2026-05-06,Bank Transfer,Processing,1070.17
68940,1486,Ava Martinez,ava.martinez1486@example.com,75,Denver,CO,Books,Cloud Fundamentals,1,78.8,15,2026-05-12,Debit Card,Completed,66.98
41128,16892,Mike Brown,mike.brown16892@example.com,46,Miami,FL,Home,Air Purifier,4,,20,2024-07-14,Apple Pay,Cancelled,
12352,11204,Harper Rodriguez,harper.rodriguez11204@example.com,70,Miami,FL,Home,Desk Lamp,5,341.59,10,2025-06-16,Apple Pay,Cancelled,1537.15
62419,4885,Harper Garcia,harper.garcia4885@example.com,35,Atlanta,GA,Home,Desk Lamp,2,114.96,5,2024-09-08,Bank Transfer,Completed,218.42
48664,11286,Mike Jones,mike.jones11286@example.com,72,Seattle,WA,Electronics,Monitor,3,813.52,0,2024-12-29,PayPal,Cancelled,2440.56
97542,17082,William Martin,william.martin17082@example.com,67,Philadelphia,PA,Electronics,Laptop,3,995.2,0,2026-06-02,Debit Card,Cancelled,2985.6
96796,8548,Evelyn Davis,evelyn.davis8548@example.com,52,Chicago,IL,Clothing,T-Shirt,3,1470.34,0,2025-07-31,Apple Pay,Cancelled,4411.02
35662,8514,Joseph Williams,joseph.williams8514@example.com,31,Boston,MA,Books,Cloud Fundamentals,1,855.82,15,2024-01-30,PayPal,Shipped,727.45
49411,8956,Emma Garcia,emma.garcia8956@example.com,57,Dallas,TX,Electronics,Laptop,1,1484.58,15,2024-01-11,Debit Card,Processing,1261.89
20302,7405,Charles Lee,charles.lee7405@example.com,76,Miami,FL,Clothing,Jeans,2,678.46,10,2026-03-10,Bank Transfer,Processing,1221.23
23901,5978,Robert Jackson,robert.jackson5978@example.com,20,Denver,CO,Sports,Water Bottle,4,348.44,20,2025-08-02,Debit Card,Processing,1115.01
10941,17667,Sarah Lee,sarah.lee17667@example.com,27,Seattle,WA,Clothing,Jeans,5,663.28,0,2024-07-01,PayPal,Completed,3316.4
57951,6224,Olivia Perez,olivia.perez6224@example.com,54,New York,NY,Electronics,Smartphone,5,1371.76,0,2025-06-04,Debit Card,Completed,6858.8
68828,10890,Sophia Martin,sophia.martin10890@example.com,44,Houston,TX,Clothing,Hoodie,5,38.86,15,2025-10-12,Credit Card,Processing,165.16
10595,10420,Daniel Martin,daniel.martin10420@example.com,49,Phoenix,AZ,Electronics,Laptop,1,616.72,5,2025-08-22,Apple Pay,Completed,585.88
26159,15408,Mia Thompson,mia.thompson15408@example.com,75,Phoenix,AZ,Sports,Tennis Racket,2,147.02,5,2024-02-01,PayPal,Cancelled,279.34
14899,2478,Daniel Moore,daniel.moore2478@example.com,55,Denver,CO,Electronics,Laptop,4,1340.06,20,2024-09-28,Debit Card,Completed,4288.19
35004,15512,Amelia Brown,amelia.brown15512@example.com,51,Miami,FL,Clothing,Sneakers,1,1183.36,20,2024-06-18,Bank Transfer,Cancelled,946.69
79150,6789,Isabella Brown,isabella.brown6789@example.com,72,Philadelphia,PA,Electronics,Laptop,4,362.87,20,2024-12-03,PayPal,Completed,1161.18
9870,9661,James Miller,james.miller9661@example.com,60,Miami,FL,Clothing,Hoodie,2,159.41,20,2024-02-09,PayPal,Cancelled,255.06
94670,13742,Joseph Rodriguez,joseph.rodriguez13742@example.com,37,Atlanta,GA,Electronics,Monitor,3,79.21,20,2025-03-17,Bank Transfer,Shipped,190.1
69595,11290,Harper Martin,harper.martin11290@example.com,76,Chicago,IL,Electronics,Monitor,1,188.93,0,2026-02-06,Apple Pay,Cancelled,188.93
5026,14349,John Anderson,john.anderson14349@example.com,30,Boston,MA,Sports,Running Shoes,3,960.52,5,2024-10-20,Credit Card,Processing,2737.48
41225,9495,James Rodriguez,james.rodriguez9495@example.com,53,Dallas,TX,Books,Data Engineering 101,1,355.24,20,2025-08-09,PayPal,Shipped,284.19
88692,11508,John Williams,,76,Seattle,WA,Clothing,T-Shirt,5,555.65,0,2026-05-06,Apple Pay,Completed,2778.25
83786,7874,Ava Martin,ava.martin7874@example.com,69,Phoenix,AZ,Electronics,Headphones,1,1462.25,0,2025-11-02,Bank Transfer,Processing,1462.25
62800,6347,Ava Miller,ava.miller6347@example.com,59,San Antonio,TX,Sports,Dumbbells,4,599.93,15,2024-06-01,Apple Pay,Processing,2039.76
39880,16748,Ava Rodriguez,ava.rodriguez16748@example.com,49,Denver,CO,Clothing,Jeans,1,922.24,20,2026-02-03,Credit Card,Completed,737.79
42318,6921,Ava Martinez,ava.martinez6921@example.com,75,Seattle,WA,Books,Cloud Fundamentals,5,982.42,0,2024-04-28,Credit Card,Completed,4912.1
50115,4736,William Thompson,william.thompson4736@example.com,20,San Diego,CA,Books,Cloud Fundamentals,2,1278.66,0,2025-04-21,Credit Card,Completed,2557.32
97461,3308,Mike Thomas,mike.thomas3308@example.com,60,Boston,MA,Clothing,Jeans,3,113.62,10,2026-04-13,PayPal,Cancelled,306.77
12750,7964,Emma Garcia,emma.garcia7964@example.com,80,Houston,TX,Books,Data Engineering 101,5,164.8,10,2026-01-16,Bank Transfer,Completed,741.6
11601,7385,Sophia Williams,sophia.williams7385@example.com,77,San Antonio,TX,Electronics,Smartphone,1,899.92,0,2025-03-03,Apple Pay,Completed,899.92
84092,12852,Amelia Thomas,amelia.thomas12852@example.com,49,Atlanta,GA,Clothing,Jeans,4,77.76,0,2024-05-29,Credit Card,Completed,311.04
38161,9218,Robert Lee,robert.lee9218@example.com,80,New York,NY,Books,Data Engineering 101,4,199.15,15,2026-05-22,Debit Card,Completed,677.11
71363,8876,Joseph Johnson,joseph.johnson8876@example.com,40,Denver,CO,Electronics,Headphones,3,164.77,20,2026-02-27,Debit Card,Completed,395.45
93361,12667,Isabella Perez,isabella.perez12667@example.com,19,Phoenix,AZ,Electronics,Smartphone,1,387.37,5,2024-10-02,Bank Transfer,Shipped,368.0
41543,11394,Harper Smith,harper.smith11394@example.com,52,Miami,FL,Books,Analytics Guide,5,564.64,15,2024-11-17,Credit Card,Completed,2399.72
20240,1739,Emma Lee,emma.lee1739@example.com,,Houston,TX,Sports,Tennis Racket,5,338.01,20,2025-06-18,PayPal,Completed,1352.04
4175,13822,Sarah Jones,sarah.jones13822@example.com,56,Boston,MA,Books,SQL Handbook,2,281.5,10,2025-12-27,Debit Card,Returned,506.7
30891,10172,Harper Thomas,harper.thomas10172@example.com,38,Dallas,TX,Sports,Running Shoes,2,813.7,15,2026-05-14,PayPal,Completed,1383.29
39210,16897,Robert Miller,robert.miller16897@example.com,74,Denver,CO,Home,Air Purifier,2,781.12,15,2024-07-10,Bank Transfer,Completed,1327.9
38281,16157,Sarah Thomas,sarah.thomas16157@example.com,29,New York,NY,Books,Data Engineering 101,3,741.26,0,2024-06-17,Bank Transfer,Cancelled,2223.78
39375,13780,Charles Thompson,charles.thompson13780@example.com,41,Philadelphia,PA,Books,Python Basics,2,1083.22,0,2025-01-08,Credit Card,Completed,2166.44
24150,3617,Amelia Thomas,amelia.thomas3617@example.com,40,Philadelphia,PA,Books,Analytics Guide,3,908.41,5,2025-10-17,Bank Transfer,Completed,2588.97
86369,1492,Joseph Jones,joseph.jones1492@example.com,53,Miami,FL,Books,Analytics Guide,4,155.99,0,2026-01-04,Bank Transfer,Completed,623.96
17161,15031,Sophia Perez,sophia.perez15031@example.com,72,Atlanta,GA,Home,Blender,2,217.57,0,2025-07-08,Bank Transfer,Cancelled,435.14
80728,2474,Mia Moore,mia.moore2474@example.com,73,Philadelphia,PA,Electronics,Monitor,2,568.35,5,2024-02-02,PayPal,Processing,1079.87
77055,6684,James Anderson,james.anderson6684@example.com,45,New York,NY,Electronics,Laptop,3,19.9,15,2024-10-08,Credit Card,Completed,50.74
79664,10764,Mike Garcia,mike.garcia10764@example.com,32,San Diego,CA,Sports,Running Shoes,3,511.15,10,2025-03-26,PayPal,Returned,1380.1
50675,7769,Robert Perez,robert.perez7769@example.com,23,Phoenix,AZ,Electronics,Keyboard,1,550.43,0,2025-05-29,Debit Card,Processing,550.43
5830,10340,Olivia Johnson,olivia.johnson10340@example.com,33,New York,NY,Books,Data Engineering 101,3,357.16,5,2025-06-25,Debit Card,Returned,1017.91
96516,5742,John Johnson,john.johnson5742@example.com,78,Atlanta,GA,Books,Analytics Guide,2,271.81,15,2026-04-03,Debit Card,Returned,462.08
62345,4732,Ava Lee,ava.lee4732@example.com,18,Los Angeles,CA,Electronics,Laptop,3,1294.35,0,2024-07-26,Debit Card,Completed,3883.05
88527,1850,Charles Smith,charles.smith1850@example.com,19,New York,NY,Home,Coffee Maker,3,750.66,0,2025-07-13,Credit Card,Completed,2251.98
11342,4002,Amelia Moore,amelia.moore4002@example.com,73,Boston,MA,Home,Coffee Maker,5,140.18,0,2025-01-11,Bank Transfer,Returned,700.9
12695,12246,Olivia Rodriguez,olivia.rodriguez12246@example.com,27,Dallas,TX,Electronics,Headphones,3,565.84,0,2024-07-26,Apple Pay,Completed,1697.52
35584,16328,Ava Garcia,ava.garcia16328@example.com,60,Seattle,WA,Clothing,Jacket,5,700.15,5,2024-05-29,Credit Card,Completed,3325.71
37011,1977,Mia Rodriguez,mia.rodriguez1977@example.com,75,Austin,TX,Books,Cloud Fundamentals,4,131.05,5,2024-10-16,Credit Card,Completed,497.99
97805,11183,Daniel Wilson,daniel.wilson11183@example.com,28,Austin,TX,Books,Python Basics,2,655.41,0,2024-07-07,Debit Card,Completed,1310.82
97056,3921,Ava Taylor,ava.taylor3921@example.com,62,Chicago,IL,Books,Python Basics,2,431.56,0,2024-12-29,Apple Pay,Cancelled,863.12
59992,11208,David Martin,david.martin11208@example.com,42,Austin,TX,Electronics,Headphones,1,1109.62,10,2024-04-05,Debit Card,Processing,998.66
65620,13011,Olivia Taylor,olivia.taylor13011@example.com,20,New York,NY,Books,Analytics Guide,1,599.85,0,2024-11-01,Bank Transfer,Returned,599.85
83951,15907,David Thomas,david.thomas15907@example.com,44,Philadelphia,PA,Sports,Dumbbells,4,696.53,5,2025-03-19,Debit Card,Completed,2646.81
95577,6961,Amelia Martinez,amelia.martinez6961@example.com,52,Philadelphia,PA,Clothing,Sneakers,4,683.6,10,2025-12-22,Apple Pay,Shipped,2460.96
54924,16998,David Jones,david.jones16998@example.com,54,Houston,TX,Sports,Yoga Mat,5,125.68,20,2024-02-18,Bank Transfer,Processing,502.72
73906,11439,Daniel Davis,daniel.davis11439@example.com,25,Los Angeles,CA,Clothing,Sneakers,4,613.2,20,2025-07-17,Debit Card,Completed,1962.24
81501,6859,Joseph Anderson,joseph.anderson6859@example.com,71,Chicago,IL,Home,Blender,1,586.2,10,2024-07-14,Credit Card,Completed,527.58
7548,8610,James Martin,james.martin8610@example.com,75,New York,NY,Books,Cloud Fundamentals,3,194.61,5,2026-01-27,Apple Pay,Completed,554.64
76843,16414,Joseph Martin,joseph.martin16414@example.com,55,Austin,TX,Sports,Running Shoes,2,708.22,0,2025-03-02,Credit Card,Completed,1416.44
55098,17183,Sarah Lee,sarah.lee17183@example.com,63,Boston,MA,Sports,Tennis Racket,5,1012.38,0,2026-02-01,Apple Pay,Completed,5061.9
10648,3075,Harper Wilson,harper.wilson3075@example.com,34,Houston,TX,Clothing,T-Shirt,1,1456.01,0,2026-02-14,Credit Card,Shipped,1456.01
25512,17337,Ava Johnson,ava.johnson17337@example.com,39,Atlanta,GA,Home,Air Purifier,2,901.51,10,2024-05-22,Debit Card,Completed,1622.72
12844,12030,Charles Lee,charles.lee12030@example.com,72,Seattle,WA,Sports,Running Shoes,1,1402.42,15,2024-12-24,Apple Pay,Processing,1192.06
23938,15783,William Smith,william.smith15783@example.com,25,Austin,TX,Clothing,Jacket,4,851.01,0,2025-11-26,Apple Pay,Cancelled,3404.04
42548,14688,Mike Anderson,mike.anderson14688@example.com,64,New York,NY,Clothing,Jeans,3,794.77,20,2024-03-06,Credit Card,Cancelled,1907.45
16086,6333,Olivia Martinez,olivia.martinez6333@example.com,28,Philadelphia,PA,Electronics,Keyboard,3,1091.19,0,2024-10-25,PayPal,Returned,3273.57
8636,14184,Charles Brown,charles.brown14184@example.com,25,New York,NY,Sports,Yoga Mat,4,1397.33,15,2025-07-03,Debit Card,Completed,4750.92
48059,11278,Evelyn Garcia,evelyn.garcia11278@example.com,45,San Diego,CA,Electronics,Keyboard,4,919.27,5,2025-06-19,PayPal,Processing,3493.23
41798,15101,Thomas Anderson,thomas.anderson15101@example.com,71,Chicago,IL,Home,Air Purifier,2,1091.16,15,2025-11-14,Debit Card,Cancelled,1854.97
6344,16917,David Johnson,david.johnson16917@example.com,78,Austin,TX,Books,Cloud Fundamentals,2,811.03,5,2025-01-31,Apple Pay,SHIPPED,1540.96
48908,10514,Evelyn Martinez,evelyn.martinez10514@example.com,21,Austin,TX,Electronics,Laptop,4,520.61,0,2024-04-20,Apple Pay,Completed,2082.44
50627,11397,Amelia Brown,amelia.brown11397@example.com,28,Los Angeles,CA,Electronics,Laptop,2,1028.2,0,2024-08-12,Apple Pay,Completed,2056.4
80930,11131,David Thompson,david.thompson11131@example.com,26,Dallas,TX,Home,Blender,1,875.75,0,2026-03-01,Apple Pay,Cancelled,875.75
11117,12193,Joseph Perez,joseph.perez12193@example.com,45,Philadelphia,PA,Home,Blender,1,702.81,10,2026-01-08,Credit Card,Completed,632.53
79424,3882,John Thompson,john.thompson3882@example.com,26,San Diego,CA,Books,Cloud Fundamentals,5,1035.87,5,2024-01-23,Apple Pay,Completed,4920.38
27488,2809,Sarah Thomas,sarah.thomas2809@example.com,76,Atlanta,GA,Electronics,Headphones,4,761.62,0,2025-09-13,Apple Pay,Processing,3046.48
59469,7487,Evelyn Perez,evelyn.perez7487@example.com,64,Philadelphia,PA,Clothing,Sneakers,5,1040.61,20,2026-01-17,Apple Pay,Completed,4162.44
63165,9702,John Garcia,john.garcia9702@example.com,79,Seattle,WA,Books,Analytics Guide,2,1414.64,15,2025-06-15,Bank Transfer,Processing,2404.89
90997,7412,Robert Thompson,robert.thompson7412@example.com,51,Dallas,TX,Clothing,Jacket,2,1436.64,0,2024-12-18,Debit Card,Cancelled,2873.28
78879,6969,William Davis,william.davis6969@example.com,52,Miami,FL,Books,Cloud Fundamentals,4,371.35,0,2024-06-15,PayPal,Returned,1485.4
1417,14344,Sarah Anderson,sarah.anderson14344@example.com,58,New York,NY,Sports,Dumbbells,4,1403.9,5,2025-03-21,Credit Card,Processing,5334.82
37130,10181,William Thomas,william.thomas10181@example.com,29,Miami,FL,Books,Cloud Fundamentals,2,633.8,15,2025-04-17,PayPal,Processing,1077.46
37460,12058,Emma Jackson,emma.jackson12058@example.com,54,San Diego,CA,Home,Coffee Maker,5,90.5,20,2025-04-14,Bank Transfer,Cancelled,362.0
4226,11101,Harper Lee,harper.lee11101@example.com,65,Miami,FL,Clothing,Hoodie,1,1297.32,0,2025-09-02,Apple Pay,Completed,1297.32
44798,7640,Mike Miller,mike.miller7640@example.com,75,Boston,MA,Clothing,Jeans,5,403.5,0,2024-12-04,Debit Card,Processing,2017.5
7841,2776,Olivia Davis,olivia.davis2776@example.com,63,San Diego,CA,Electronics,Headphones,3,53.24,0,2025-10-25,Credit Card,Returned,159.72
80973,4157,John Lee,john.lee4157@example.com,35,New York,NY,Home,Coffee Maker,3,643.11,0,2026-05-12,Bank Transfer,Completed,1929.33
46801,11707,Mike Wilson,mike.wilson11707@example.com,39,San Diego,CA,Sports,Yoga Mat,2,1170.28,10,2026-01-03,Debit Card,Completed,2106.5
91686,8235,James Thompson,james.thompson8235@example.com,36,Philadelphia,PA,Sports,Dumbbells,4,534.56,0,2024-10-14,Bank Transfer,Completed,2138.24
68534,8096,Daniel Brown,daniel.brown8096@example.com,64,Austin,TX,Home,Desk Lamp,3,449.89,0,2026-03-23,Debit Card,Completed,1349.67
56907,17169,Harper Miller,harper.miller17169@example.com,40,Phoenix,AZ,Books,Cloud Fundamentals,3,688.48,5,2024-12-18,Credit Card,Completed,1962.17
44176,2002,Daniel Williams,daniel.williams2002@example.com,34,Phoenix,AZ,Electronics,Headphones,1,157.14,5,2025-12-22,PayPal,Cancelled,149.28
70121,12800,Emma Moore,emma.moore12800@example.com,56,Boston,MA,Home,Desk Lamp,2,19.69,5,2024-03-26,Apple Pay,Processing,37.41
26168,14408,David Jackson,,65,Boston,MA,Electronics,Smartphone,5,1054.39,0,2024-11-12,Bank Transfer,Completed,5271.95
22844,16012,Charles Jones,charles.jones16012@example.com,70,San Diego,CA,Sports,Yoga Mat,1,1217.37,0,2024-06-16,Debit Card,Completed,1217.37
81014,3832,John Smith,john.smith3832@example.com,,Houston,TX,Electronics,Smartphone,5,197.1,0,2026-06-06,Credit Card,Processing,985.5
89699,6067,Sophia Brown,invalid-email,52,Seattle,WA,Electronics,Keyboard,1,256.24,0,2024-03-06,Apple Pay,Completed,256.24
19592,4743,Joseph Smith,joseph.smith4743@example.com,80,San Antonio,TX,Books,SQL Handbook,3,1456.79,15,2024-06-28,Bank Transfer,Completed,3714.81
12919,7994,Emma Miller,emma.miller7994@example.com,62,Miami,FL,Electronics,Keyboard,3,1372.8,0,2024-10-22,Debit Card,Shipped,4118.4
80163,2920,Ava Perez,ava.perez2920@example.com,19,San Antonio,TX,Sports,Tennis Racket,1,1494.31,0,2026-03-11,Debit Card,Returned,1494.31
6572,11368,Olivia Brown,olivia.brown11368@example.com,21,Phoenix,AZ,Clothing,T-Shirt,1,1247.89,0,2025-03-03,Bank Transfer,Cancelled,1247.89
83839,2711,Ava Martinez,ava.martinez2711@example.com,52,Philadelphia,PA,Electronics,Laptop,4,1375.63,10,2025-06-09,PayPal,Completed,4952.27
39552,4733,Robert Taylor,robert.taylor4733@example.com,69,Austin,TX,Electronics,Keyboard,5,466.76,0,2026-03-22,Credit Card,Shipped,2333.8
59289,17561,Evelyn Lee,evelyn.lee17561@example.com,44,Houston,TX,Sports,Water Bottle,1,1102.66,15,2026-02-16,Apple Pay,Completed,937.26
66325,11111,William Davis,william.davis11111@example.com,68,Philadelphia,PA,Sports,Dumbbells,5,428.4,0,2025-02-18,PayPal,Completed,2142.0
45201,7633,Isabella Martinez,isabella.martinez7633@example.com,45,Chicago,IL,Home,Blender,5,1304.78,0,2025-01-02,Debit Card,Completed,6523.9
30252,11646,Ava Johnson,ava.johnson11646@example.com,41,New York,NY,Electronics,Headphones,1,968.22,10,2026-06-10,Apple Pay,Processing,871.4
16160,3808,Sarah Miller,sarah.miller3808@example.com,79,Atlanta,GA,Sports,Water Bottle,5,578.21,0,2025-07-19,Apple Pay,Completed,2891.05
74285,1748,Olivia Taylor,olivia.taylor1748@example.com,56,Houston,TX,Books,SQL Handbook,4,78.99,10,2024-08-20,Apple Pay,Completed,284.36
33774,15960,Sarah Perez,sarah.perez15960@example.com,48,Los Angeles,CA,Home,Blender,4,418.24,5,2024-06-05,PayPal,Cancelled,1589.31
60551,9036,Ava Anderson,ava.anderson9036@example.com,33,Philadelphia,PA,Sports,Dumbbells,5,866.81,10,2024-07-11,Apple Pay,Returned,3900.64
38323,7832,Charles Thomas,charles.thomas7832@example.com,57,Dallas,TX,Sports,Dumbbells,4,689.22,20,2026-02-03,Bank Transfer,Completed,2205.5
43089,3580,Olivia Thomas,olivia.thomas3580@example.com,74,Los Angeles,CA,Clothing,T-Shirt,3,34.71,10,2025-08-18,Credit Card,Completed,93.72
300,14163,Sarah Taylor,sarah.taylor14163@example.com,74,Atlanta,GA,Sports,Dumbbells,1,1120.66,0,2025-01-16,Credit Card,Completed,1120.66
82286,15015,Daniel Moore,daniel.moore15015@example.com,28,Denver,CO,Books,Data Engineering 101,1,109.1,5,2026-02-13,Apple Pay,Cancelled,103.64
